timestamp,elapsed_s,prompt_label,mode,pred_label,pred_conf,right_label,right_conf,left_label,left_conf,right_left_turn,left_left_turn,fused_left_turn,right_neutral,left_neutral,fused_neutral,right_right_turn,left_right_turn,fused_right_turn,right_signal_left,left_signal_left,fused_signal_left,right_signal_right,left_signal_right,fused_signal_right
2026-03-09T17:02:43.223303,0.0,neutral,dual,neutral,0.0,neutral,0.0,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-09T17:02:44.241809,1.015,neutral,dual,signal_right,0.5653910040855408,neutral,0.7877101898193359,signal_right,0.5653910040855408,0.10107506066560745,0.004590597469359636,0.052832832819319796,0.7877101898193359,0.27124422788619995,0.529477246452719,0.03771588206291199,0.1474050134420395,0.09256045432550333,0.06800241023302078,0.011369075626134872,0.03968574574779543,0.00549639668315649,0.5653910040855408,0.2854437206546624
2026-03-09T17:02:45.232345,2.013,neutral,dual,signal_right,0.7019321322441101,neutral,0.9399780631065369,signal_right,0.7019321322441101,0.020110979676246643,0.007877698168158531,0.013994339296908355,0.9399780631065369,0.13841582834720612,0.5391969601641526,0.013454291969537735,0.1032121405005455,0.058333217796944094,0.02238317020237446,0.048562146723270416,0.03547265941262148,0.004073495510965586,0.7019321322441101,0.35300282332937344
2026-03-09T17:02:46.239063,3.013,neutral,dual,signal_right,0.7043262124061584,neutral,0.9144859910011292,signal_right,0.7043262124061584,0.03948346897959709,0.004802168812602758,0.022142818826500314,0.9144859910011292,0.0710071474313736,0.4927465676674436,0.010390921495854855,0.17213112115859985,0.09126102104037447,0.03191483020782471,0.04773339256644249,0.03982411126195791,0.00372475222684443,0.7043262124061584,0.3540254812037237
2026-03-09T17:02:47.239341,4.012,neutral,dual,signal_right,0.764732301235199,neutral,0.9660224318504333,signal_right,0.764732301235199,0.010989180766046047,0.004347134847193956,0.007668157453114359,0.9660224318504333,0.0439639687538147,0.5049931770217025,0.006291677244007587,0.13998466730117798,0.073138168900889,0.01341616827994585,0.04697196185588837,0.03019406367595666,0.003280600067228079,0.764732301235199,0.3840064329483375
2026-03-09T17:02:48.228726,5.01,left_turn,dual,signal_right,0.8744344711303711,neutral,0.9604918956756592,signal_right,0.8744344711303711,0.012085231952369213,0.002176059177145362,0.007130645493367278,0.9604918956756592,0.034569963812828064,0.49753092476310445,0.007849485613405704,0.019402073696255684,0.013625779518413237,0.01585071161389351,0.06941746175289154,0.04263408625655209,0.003722665598616004,0.8744344711303711,0.43907856396856293
2026-03-09T17:02:49.236741,6.009,left_turn,dual,signal_right,0.8196369409561157,neutral,0.9182052612304688,signal_right,0.8196369409561157,0.03156820312142372,0.004419288598001003,0.017993745030192305,0.9182052612304688,0.049532290548086166,0.48386875358270176,0.008988970890641212,0.06023823842406273,0.03461360306164869,0.03686786815524101,0.06617330014705658,0.05152058177602589,0.00436973012983799,0.8196369409561157,0.4120033165494314
2026-03-09T17:02:50.227394,7.008,left_turn,dual,left_turn,0.946502149105072,left_turn,0.946502149105072,signal_right,0.8361431360244751,0.946502149105072,0.0022800809238106012,0.47439112992556826,0.012078306637704372,0.03881950303912163,0.025448905638326486,0.003460387233644724,0.10061900317668915,0.05203969684088581,0.03583058714866638,0.022138208150863647,0.028984398560806597,0.0021285756956785917,0.8361431360244751,0.41913586903441286
2026-03-09T17:02:51.236844,8.008,left_turn,dual,left_turn,0.9643082022666931,left_turn,0.9643082022666931,signal_right,0.5661218762397766,0.9643082022666931,0.0017761196941137314,0.4830421607554694,0.007980924099683762,0.025263331830501556,0.01662212795735238,0.003123152768239379,0.3831411600112915,0.19313215629983127,0.022002296522259712,0.02369745820760727,0.022849877354293186,0.0025854792911559343,0.5661218762397766,0.28435367763305375
2026-03-09T17:02:52.226753,9.007,left_turn,dual,left_turn,0.9252054691314697,left_turn,0.9252054691314697,signal_right,0.8565930724143982,0.9252054691314697,0.002485754434019327,0.46384561534666113,0.017850728705525398,0.04835202544927597,0.03310137733173218,0.005240052472800016,0.07622463256120682,0.04073234282996676,0.048210546374320984,0.01634456403553486,0.03227755545292965,0.0034931390546262264,0.8565930724143982,0.4300431090387103
2026-03-09T17:02:53.234243,10.006,right_turn,dual,signal_right,0.8893468976020813,left_turn,0.8526149988174438,signal_right,0.8893468976020813,0.8526149988174438,0.0015353925991803408,0.4270752418467105,0.014074967242777348,0.024830518290400505,0.019452744868135457,0.006462595891207457,0.06411366909742355,0.03528813630661351,0.12458375096321106,0.02017347328364849,0.07237861994273953,0.002263520145788789,0.8893468976020813,0.44580525703580104
2026-03-09T17:02:54.223686,11.005,right_turn,dual,signal_right,0.6012425422668457,neutral,0.7214493155479431,signal_right,0.6012425422668457,0.2079944610595703,0.003812267677858472,0.10590336499748189,0.7214493155479431,0.02476656623184681,0.37310794310510453,0.00839689839631319,0.2685873508453369,0.13849212544307793,0.05811166390776634,0.10159129649400711,0.07985148067497945,0.004047625698149204,0.6012425422668457,0.3026450857793562
2026-03-09T17:02:55.230751,12.003,right_turn,dual,left_turn,0.9096226096153259,left_turn,0.9096226096153259,neutral,0.46380653977394104,0.9096226096153259,0.0036328844726085663,0.45662777176265534,0.042439669370651245,0.020323937758803368,0.03138180526352248,0.007924898527562618,0.46380653977394104,0.2358657319189009,0.03740266337990761,0.16632628440856934,0.10186447940848103,0.0026100638788193464,0.34591034054756165,0.17426021164644026
2026-03-09T17:02:56.221899,13.003,right_turn,dual,left_turn,0.7841680645942688,left_turn,0.7841680645942688,neutral,0.4454919695854187,0.7841680645942688,0.004636375233530998,0.3944022068741933,0.05904357507824898,0.09039793908596039,0.07472075461169073,0.014761978760361671,0.4454919695854187,0.2301269665644436,0.13743947446346283,0.14999032020568848,0.14371489258308087,0.004586930386722088,0.30948343873023987,0.1570351793665915
2026-03-09T17:02:57.229629,14.002,right_turn,dual,left_turn,0.8608026504516602,left_turn,0.8608026504516602,right_turn,0.5414233803749084,0.8608026504516602,0.004495623987168074,0.4326491408962043,0.04267938435077667,0.033370599150657654,0.03802499207386566,0.010625528171658516,0.5414233803749084,0.27602445661902725,0.08249879628419876,0.18793806433677673,0.13521843145961704,0.0033936502877622843,0.23277230560779572,0.11808297895128576
2026-03-09T17:02:58.220336,15.001,signal_left,dual,neutral,0.0,neutral,0.4991789758205414,neutral,0.49965527653694153,0.4991789758205414,0.004769898019731045,0.2519744379761489,0.3063407838344574,0.05400650575757027,0.18017364555111287,0.016455963253974915,0.49965527653694153,0.25805562097695683,0.16854752600193024,0.19869036972522736,0.18361894863311692,0.009476717561483383,0.24287797510623932,0.1261773468626645
