timestamp,elapsed_s,prompt_label,mode,pred_label,pred_conf,right_label,right_conf,left_label,left_conf,right_left_turn,left_left_turn,fused_left_turn,right_neutral,left_neutral,fused_neutral,right_right_turn,left_right_turn,fused_right_turn,right_signal_left,left_signal_left,fused_signal_left,right_signal_right,left_signal_right,fused_signal_right
2026-03-09T17:06:13.517883,0.0,neutral,dual,neutral,0.0,neutral,0.0,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-09T17:06:14.523525,1.003,neutral,dual,signal_right,0.8254110217094421,neutral,0.8962240219116211,signal_right,0.8254110217094421,0.03062930703163147,0.00384412775747478,0.017236717793870118,0.8962240219116211,0.05776360258460045,0.4769938232984593,0.009965561330318451,0.0657552108168602,0.03786038695068762,0.058896422386169434,0.04722599685192108,0.05306121084829571,0.004284681286662817,0.8254110217094421,0.41484786110868727
2026-03-09T17:06:15.516230,2.002,neutral,dual,signal_right,0.8795056939125061,neutral,0.9692707657814026,signal_right,0.8795056939125061,0.00640713470056653,0.004348001442849636,0.0053775681048877436,0.9692707657814026,0.0152574572712183,0.492264114563586,0.004722062032669783,0.05141857638955116,0.02807031938430468,0.01633785292506218,0.049470290541648865,0.03290407193637404,0.003262152662500739,0.8795056939125061,0.4413839260108476
2026-03-09T17:06:16.520981,3.001,neutral,dual,signal_right,0.7539789080619812,neutral,0.960177481174469,signal_right,0.7539789080619812,0.008882315829396248,0.007236535660922527,0.008059425758294757,0.960177481174469,0.06822851300239563,0.5142029979264878,0.0057241651229560375,0.09172406047582626,0.04872411287880242,0.021195119246840477,0.07883204519748688,0.050013582303676536,0.004020852968096733,0.7539789080619812,0.37899988113273847
2026-03-09T17:06:17.512624,4.001,neutral,dual,signal_right,0.7455465197563171,neutral,0.9699730277061462,signal_right,0.7455465197563171,0.007335926406085491,0.0060784160159528255,0.006707171206334253,0.9699730277061462,0.03302143141627312,0.5014972292109179,0.003544420935213566,0.12438266724348068,0.0639635440446691,0.014053022488951683,0.09097098559141159,0.05251200400350243,0.005093583837151527,0.7455465197563171,0.3753200515345763
2026-03-09T17:06:18.539143,5.026,left_turn,dual,signal_right,0.5004287958145142,neutral,0.9637273550033569,signal_right,0.5004287958145142,0.009471199475228786,0.009166765958070755,0.009318982630944854,0.9637273550033569,0.18634620308876038,0.5750367737575545,0.004117817152291536,0.15084563195705414,0.07748172384208811,0.01900758408010006,0.15321263670921326,0.08611010960271831,0.0036760291550308466,0.5004287958145142,0.2520524101666943
2026-03-09T17:06:19.546007,6.026,left_turn,dual,signal_right,0.6717429757118225,neutral,0.8694217801094055,signal_right,0.6717429757118225,0.034365084022283554,0.006513029802590609,0.020439057112308312,0.8694217801094055,0.019332027062773705,0.4443769079316012,0.008844844996929169,0.07956347614526749,0.04420416100336583,0.08276280760765076,0.22284851968288422,0.15280566513953683,0.00460543530061841,0.6717429757118225,0.3381742088131878
2026-03-09T17:06:20.537854,7.025,left_turn,dual,left_turn,0.8990152478218079,left_turn,0.8990152478218079,neutral,0.45245659351348877,0.8990152478218079,0.0025162147358059883,0.45076570897649204,0.017558835446834564,0.0503157414495945,0.03393728676911596,0.005733390338718891,0.3833496868610382,0.1945415289746423,0.07408057153224945,0.11136180907487869,0.09272118571604324,0.0036120081786066294,0.45245659351348877,0.2280342895637065
2026-03-09T17:06:21.533344,8.021,left_turn,dual,left_turn,0.8871446251869202,left_turn,0.8871446251869202,signal_right,0.6450037360191345,0.8871446251869202,0.002694792812690139,0.4449196744004331,0.015600208193063736,0.041081272065639496,0.028340737925421803,0.005855440627783537,0.22972796857357025,0.11779169544055446,0.08790576457977295,0.08149227499961853,0.08469901320304013,0.003494072472676635,0.6450037360191345,0.32424887903055044
2026-03-09T17:06:22.543759,9.024,left_turn,dual,left_turn,0.9030853509902954,left_turn,0.9030853509902954,signal_right,0.5090212821960449,0.9030853509902954,0.002629186725243926,0.4528572495097049,0.012065657414495945,0.024586988613009453,0.018326322230771155,0.006230780389159918,0.3894497752189636,0.19784026935145038,0.07460939139127731,0.07431277632713318,0.07446108067789853,0.004008896183222532,0.5090212821960449,0.256515078230175
